thumb,index,middle,ring,pinkie,accx1,accy1,accz1,gx1,gy1,gz1,accx2,accy2,accz2,gx2,gy2,gz2,anillo,label
329.0,303.0,314.0,319.0,338.0,4948.0,-15136.0,5012.0,-407.0,6.0,-58.0,-2236.0,-1676.0,15504.0,-134.0,-15.0,-91.0,1.0,D
329.0,303.0,314.0,319.0,338.0,4872.0,-15268.0,5272.0,-405.0,-109.0,-60.0,-2132.0,-1812.0,15580.0,-79.0,1.0,-52.0,1.0,D
329.0,303.0,314.0,319.0,338.0,5068.0,-15216.0,5128.0,-106.0,-139.0,22.0,-2220.0,-1488.0,15768.0,-208.0,26.0,32.0,1.0,D
329.0,304.0,315.0,319.0,338.0,4940.0,-15120.0,5008.0,-496.0,-138.0,-64.0,-2144.0,-1560.0,15540.0,99.0,35.0,-55.0,1.0,D
329.0,303.0,314.0,319.0,338.0,4876.0,-15416.0,5480.0,-366.0,-128.0,-97.0,-2040.0,-2256.0,15324.0,-185.0,29.0,-192.0,1.0,D
329.0,304.0,315.0,319.0,338.0,4872.0,-15572.0,4968.0,-302.0,-139.0,66.0,-2020.0,-1116.0,15516.0,-155.0,-53.0,-150.0,1.0,D
329.0,304.0,314.0,319.0,338.0,4772.0,-15196.0,5396.0,-439.0,25.0,-29.0,-2048.0,-1484.0,15368.0,22.0,103.0,-40.0,1.0,D
329.0,303.0,315.0,319.0,339.0,4844.0,-15316.0,5436.0,-220.0,7.0,-90.0,-2232.0,-1356.0,15756.0,-235.0,25.0,-249.0,1.0,D
330.0,304.0,314.0,319.0,339.0,4956.0,-15204.0,5040.0,-585.0,-65.0,-531.0,-2224.0,-1996.0,15688.0,32.0,-14.0,-283.0,1.0,D
329.0,304.0,314.0,319.0,338.0,5292.0,-14892.0,5288.0,-433.0,94.0,-68.0,-1984.0,-1640.0,15636.0,-275.0,-21.0,-15.0,1.0,D
329.0,304.0,314.0,320.0,339.0,5036.0,-15052.0,5252.0,-329.0,-93.0,122.0,-1712.0,-1520.0,15432.0,119.0,79.0,-125.0,1.0,D
329.0,304.0,315.0,319.0,339.0,5152.0,-15520.0,5104.0,-568.0,-175.0,-85.0,-1772.0,-1480.0,15392.0,-146.0,75.0,-113.0,1.0,D
329.0,304.0,315.0,320.0,339.0,5044.0,-15156.0,5220.0,-223.0,33.0,31.0,-1616.0,-1860.0,15452.0,101.0,75.0,-243.0,1.0,D
329.0,303.0,314.0,320.0,339.0,5144.0,-15088.0,5432.0,-569.0,-81.0,-18.0,-1864.0,-1660.0,15532.0,-225.0,262.0,-98.0,1.0,D
329.0,303.0,315.0,319.0,339.0,5032.0,-15188.0,5028.0,-497.0,207.0,-97.0,-1596.0,-1688.0,15264.0,-165.0,-183.0,-291.0,1.0,D
329.0,304.0,315.0,319.0,339.0,5096.0,-15196.0,4892.0,-413.0,-164.0,82.0,-1856.0,-1612.0,15340.0,-148.0,66.0,134.0,1.0,D
329.0,304.0,315.0,320.0,339.0,5016.0,-15220.0,5108.0,-317.0,45.0,-156.0,-1964.0,-1736.0,15524.0,-128.0,135.0,-129.0,1.0,D
329.0,304.0,315.0,320.0,339.0,5096.0,-15140.0,5452.0,-480.0,-70.0,-88.0,-1964.0,-1760.0,15524.0,-188.0,118.0,-19.0,1.0,D
330.0,304.0,315.0,320.0,339.0,5212.0,-15272.0,4768.0,-297.0,-66.0,98.0,-1572.0,-1604.0,15512.0,-205.0,67.0,92.0,1.0,D
329.0,304.0,315.0,320.0,339.0,5116.0,-15064.0,5000.0,-529.0,-116.0,83.0,-1852.0,-1796.0,15504.0,-56.0,188.0,-201.0,1.0,D
330.0,304.0,315.0,320.0,339.0,4880.0,-15252.0,5400.0,-343.0,81.0,-105.0,-1700.0,-1636.0,15544.0,-103.0,191.0,-158.0,1.0,D
329.0,304.0,315.0,320.0,339.0,5268.0,-15196.0,4972.0,-368.0,167.0,-143.0,-1864.0,-1568.0,15808.0,53.0,-27.0,-346.0,1.0,D
329.0,304.0,316.0,320.0,339.0,5340.0,-15248.0,5344.0,-485.0,-24.0,-3.0,-1696.0,-1600.0,15520.0,-167.0,154.0,-224.0,1.0,D
329.0,303.0,316.0,320.0,339.0,5232.0,-15180.0,5032.0,-239.0,-95.0,-83.0,-2044.0,-2120.0,15440.0,-423.0,-114.0,-50.0,1.0,D
330.0,304.0,316.0,321.0,339.0,5084.0,-15216.0,5516.0,-374.0,-54.0,-103.0,-1404.0,-1592.0,15612.0,-134.0,-61.0,28.0,1.0,D
330.0,303.0,317.0,321.0,339.0,4956.0,-15372.0,5184.0,-372.0,101.0,-141.0,-1536.0,-1660.0,15212.0,-173.0,-304.0,-102.0,1.0,D
330.0,304.0,317.0,322.0,341.0,5196.0,-15544.0,5200.0,-145.0,-39.0,-212.0,-1788.0,-1932.0,15856.0,-171.0,124.0,8.0,1.0,D
329.0,304.0,317.0,322.0,341.0,5216.0,-15200.0,5284.0,-315.0,-54.0,3.0,-1700.0,-1800.0,15484.0,-156.0,32.0,10.0,1.0,D
330.0,304.0,318.0,323.0,341.0,5480.0,-15276.0,4940.0,-244.0,-1.0,-102.0,-1492.0,-1896.0,15600.0,-211.0,-84.0,-111.0,1.0,D
330.0,304.0,318.0,324.0,342.0,5324.0,-15076.0,5088.0,-463.0,-197.0,-29.0,-1264.0,-1852.0,15568.0,-49.0,147.0,-108.0,1.0,D
329.0,304.0,318.0,324.0,342.0,5300.0,-15032.0,5292.0,-376.0,3.0,-75.0,-1776.0,-2204.0,15820.0,-202.0,-123.0,-175.0,1.0,D
329.0,304.0,318.0,325.0,342.0,5308.0,-15040.0,5320.0,-300.0,-165.0,-177.0,-1764.0,-2280.0,15564.0,-369.0,45.0,141.0,1.0,D
329.0,304.0,318.0,325.0,332.0,5172.0,-15228.0,4936.0,-40.0,34.0,76.0,-1900.0,-1928.0,15996.0,-308.0,-102.0,-257.0,1.0,D
330.0,304.0,319.0,324.0,322.0,6192.0,-14772.0,4996.0,47.0,-194.0,141.0,-1948.0,-1432.0,15924.0,-285.0,-149.0,112.0,1.0,D
330.0,304.0,318.0,325.0,323.0,5868.0,-14488.0,4976.0,-88.0,41.0,73.0,-1268.0,-1224.0,15552.0,-10.0,-201.0,-187.0,1.0,D
330.0,304.0,318.0,325.0,320.0,5104.0,-15224.0,5376.0,-517.0,-46.0,189.0,-1388.0,-1328.0,15628.0,-276.0,132.0,-276.0,1.0,D
330.0,304.0,318.0,325.0,322.0,5468.0,-15076.0,5164.0,-362.0,10.0,-120.0,-1120.0,-1616.0,15852.0,-213.0,164.0,-3.0,1.0,D
330.0,304.0,318.0,325.0,321.0,5324.0,-14988.0,5308.0,-304.0,-84.0,-108.0,-1236.0,-2148.0,15616.0,46.0,-3.0,-11.0,1.0,D
330.0,304.0,318.0,325.0,322.0,5272.0,-15428.0,5628.0,-397.0,23.0,-81.0,-1120.0,-2120.0,15432.0,-115.0,-39.0,39.0,1.0,D
329.0,304.0,319.0,325.0,321.0,5244.0,-15320.0,5452.0,-151.0,32.0,8.0,-1256.0,-1900.0,15700.0,-104.0,-113.0,-316.0,1.0,D
330.0,304.0,319.0,325.0,321.0,5528.0,-15036.0,5324.0,-208.0,132.0,34.0,-1380.0,-1628.0,15580.0,-88.0,153.0,-14.0,1.0,D
330.0,304.0,319.0,325.0,321.0,5456.0,-15064.0,5276.0,-416.0,-7.0,-50.0,-1128.0,-1556.0,15668.0,-149.0,191.0,4.0,1.0,D
330.0,304.0,319.0,325.0,321.0,5420.0,-15024.0,5412.0,-384.0,-17.0,109.0,-1588.0,-1100.0,15812.0,-123.0,196.0,-191.0,1.0,D
330.0,304.0,319.0,325.0,322.0,5624.0,-14756.0,5248.0,-272.0,-104.0,6.0,-2024.0,-1560.0,16048.0,54.0,15.0,-147.0,1.0,D
329.0,304.0,318.0,324.0,320.0,5456.0,-15052.0,5264.0,-558.0,-17.0,-155.0,-1292.0,-1728.0,15704.0,-50.0,103.0,156.0,1.0,D
330.0,304.0,319.0,325.0,322.0,5288.0,-15016.0,5268.0,-370.0,-189.0,-4.0,-1376.0,-1512.0,15720.0,-144.0,234.0,-208.0,1.0,D
330.0,304.0,318.0,325.0,319.0,5384.0,-14888.0,5320.0,-617.0,-163.0,46.0,-1040.0,-1756.0,15444.0,-122.0,135.0,-80.0,1.0,D
330.0,305.0,319.0,324.0,324.0,5268.0,-15208.0,5308.0,-330.0,-186.0,108.0,-1344.0,-2012.0,15620.0,-184.0,66.0,44.0,1.0,D
330.0,304.0,319.0,324.0,319.0,5268.0,-14924.0,5420.0,-221.0,36.0,-38.0,-1492.0,-1688.0,15756.0,-162.0,79.0,-98.0,1.0,D
330.0,305.0,319.0,325.0,324.0,5572.0,-14980.0,4948.0,-471.0,-45.0,-115.0,-1240.0,-1964.0,15404.0,68.0,62.0,-300.0,1.0,D
330.0,304.0,319.0,325.0,319.0,5732.0,-15228.0,5156.0,-378.0,150.0,-141.0,-1516.0,-1996.0,15600.0,-191.0,17.0,-218.0,1.0,D
330.0,304.0,319.0,325.0,324.0,5240.0,-14904.0,5632.0,-341.0,127.0,-9.0,-1576.0,-1892.0,15696.0,-55.0,188.0,-290.0,1.0,D
329.0,304.0,320.0,325.0,319.0,5352.0,-14836.0,5560.0,-326.0,-10.0,-15.0,-1344.0,-1688.0,15568.0,-199.0,-16.0,-143.0,1.0,D
330.0,304.0,319.0,324.0,323.0,5324.0,-15212.0,5292.0,-429.0,-16.0,-121.0,-1656.0,-2080.0,15712.0,-129.0,7.0,-305.0,1.0,D
330.0,305.0,319.0,325.0,319.0,5608.0,-14836.0,5216.0,-406.0,170.0,-135.0,-1172.0,-2004.0,15524.0,35.0,25.0,-233.0,1.0,D
329.0,304.0,319.0,324.0,323.0,5744.0,-14732.0,5404.0,-310.0,-193.0,-128.0,-1272.0,-2088.0,15792.0,-478.0,255.0,23.0,1.0,D
330.0,304.0,320.0,325.0,320.0,5452.0,-15000.0,5348.0,-776.0,-193.0,-56.0,-1332.0,-2444.0,15344.0,-159.0,63.0,-227.0,1.0,D
330.0,304.0,319.0,324.0,322.0,5744.0,-14776.0,5404.0,-207.0,74.0,7.0,-1304.0,-2228.0,15668.0,17.0,325.0,127.0,1.0,D
330.0,304.0,320.0,325.0,320.0,5420.0,-14960.0,5596.0,-320.0,-353.0,-37.0,-1340.0,-2008.0,15492.0,-85.0,70.0,-140.0,1.0,D
330.0,304.0,320.0,324.0,322.0,5508.0,-14768.0,5248.0,-343.0,-30.0,-127.0,-1172.0,-2224.0,15492.0,-125.0,358.0,-209.0,1.0,D
330.0,305.0,320.0,325.0,321.0,5824.0,-15096.0,5284.0,-440.0,-48.0,-14.0,-1256.0,-1840.0,15688.0,1.0,171.0,-20.0,1.0,D
330.0,305.0,320.0,325.0,321.0,5496.0,-15012.0,5272.0,-324.0,89.0,29.0,-1288.0,-1704.0,15524.0,-53.0,67.0,-70.0,1.0,D
330.0,305.0,320.0,325.0,322.0,5652.0,-14808.0,5436.0,-403.0,59.0,46.0,-1204.0,-2100.0,15500.0,-205.0,110.0,-232.0,1.0,D
330.0,305.0,320.0,325.0,320.0,5684.0,-15156.0,5188.0,-307.0,-118.0,-58.0,-1136.0,-1860.0,15436.0,-81.0,208.0,-4.0,1.0,D
330.0,305.0,320.0,325.0,322.0,5600.0,-14916.0,5752.0,-306.0,-38.0,-116.0,-1424.0,-2108.0,15680.0,-217.0,128.0,-31.0,1.0,D
330.0,304.0,319.0,325.0,319.0,5576.0,-14852.0,5608.0,-177.0,-6.0,153.0,-1232.0,-1856.0,15552.0,-60.0,8.0,-152.0,1.0,D
330.0,305.0,319.0,325.0,323.0,5648.0,-14896.0,5552.0,-388.0,39.0,30.0,-1192.0,-1892.0,15508.0,85.0,92.0,-114.0,1.0,D
330.0,305.0,320.0,325.0,318.0,5728.0,-14756.0,5648.0,-215.0,-108.0,47.0,-1244.0,-1868.0,15584.0,-157.0,211.0,-144.0,1.0,D
330.0,304.0,321.0,325.0,324.0,5668.0,-14704.0,5400.0,-636.0,-37.0,-5.0,-880.0,-1792.0,15684.0,-29.0,119.0,-62.0,1.0,D
330.0,305.0,320.0,325.0,319.0,5472.0,-15024.0,5768.0,-224.0,-63.0,7.0,-1300.0,-2156.0,15344.0,-2.0,-270.0,-127.0,1.0,D
330.0,305.0,320.0,325.0,325.0,5552.0,-14768.0,5648.0,-219.0,23.0,-66.0,-1068.0,-1576.0,15840.0,-34.0,17.0,-77.0,1.0,D
330.0,305.0,320.0,325.0,319.0,5536.0,-14964.0,5652.0,-277.0,-96.0,-212.0,-1192.0,-2480.0,15664.0,29.0,89.0,-143.0,1.0,D
330.0,304.0,320.0,325.0,324.0,5808.0,-14692.0,5652.0,-270.0,-110.0,43.0,-1284.0,-1860.0,15784.0,-214.0,80.0,-52.0,1.0,D
330.0,305.0,320.0,325.0,319.0,5788.0,-14760.0,5264.0,-370.0,-25.0,-139.0,-1220.0,-2056.0,15512.0,-11.0,-30.0,-63.0,1.0,D
330.0,305.0,320.0,325.0,324.0,5432.0,-14716.0,5848.0,-400.0,-93.0,-71.0,-1404.0,-2008.0,15600.0,-218.0,-10.0,5.0,1.0,D
330.0,305.0,320.0,325.0,319.0,5592.0,-15012.0,5520.0,-104.0,15.0,-102.0,-1272.0,-1780.0,15788.0,-241.0,14.0,-111.0,1.0,D
330.0,304.0,321.0,325.0,323.0,5648.0,-14460.0,5200.0,-375.0,-68.0,16.0,-1312.0,-2048.0,15520.0,207.0,-84.0,-158.0,1.0,D
330.0,305.0,321.0,325.0,320.0,5708.0,-14676.0,5688.0,-417.0,-27.0,42.0,-1296.0,-2024.0,15552.0,-316.0,166.0,-137.0,1.0,D
330.0,305.0,320.0,325.0,322.0,5596.0,-14888.0,5788.0,-362.0,-151.0,119.0,-1096.0,-1736.0,15560.0,-29.0,160.0,-240.0,1.0,D
330.0,305.0,320.0,325.0,321.0,5488.0,-14608.0,5604.0,-318.0,106.0,-143.0,-1252.0,-2404.0,15480.0,-32.0,121.0,-21.0,1.0,D
330.0,305.0,321.0,325.0,322.0,5732.0,-14720.0,5556.0,-583.0,-125.0,59.0,-1016.0,-1768.0,15488.0,9.0,177.0,-210.0,1.0,D
330.0,305.0,321.0,325.0,321.0,5636.0,-14924.0,5416.0,-95.0,-108.0,-13.0,-1084.0,-1888.0,15412.0,-195.0,205.0,32.0,1.0,D
330.0,305.0,321.0,325.0,321.0,5532.0,-14652.0,5852.0,-348.0,8.0,61.0,-888.0,-1772.0,15460.0,-104.0,232.0,-223.0,1.0,D
331.0,305.0,321.0,325.0,322.0,5640.0,-14904.0,5620.0,-550.0,-3.0,-39.0,-1212.0,-2308.0,15604.0,-76.0,144.0,-39.0,1.0,D
331.0,304.0,320.0,325.0,320.0,5468.0,-14740.0,5876.0,-421.0,-51.0,33.0,-1080.0,-2132.0,15524.0,-115.0,92.0,-155.0,1.0,D
331.0,305.0,321.0,325.0,322.0,5680.0,-14872.0,5584.0,-512.0,16.0,-18.0,-884.0,-2104.0,15428.0,-114.0,193.0,-121.0,1.0,D
330.0,305.0,320.0,325.0,319.0,5708.0,-14884.0,5484.0,-361.0,28.0,-97.0,-1300.0,-2040.0,15788.0,-238.0,217.0,-66.0,1.0,D
330.0,305.0,321.0,325.0,323.0,5648.0,-15048.0,5664.0,-377.0,-92.0,-78.0,-1292.0,-2028.0,15476.0,-98.0,169.0,-14.0,1.0,D
330.0,305.0,320.0,325.0,319.0,5648.0,-14648.0,5352.0,-368.0,9.0,-59.0,-1420.0,-2228.0,15504.0,-70.0,21.0,-200.0,1.0,D
330.0,305.0,321.0,325.0,324.0,5720.0,-14460.0,5524.0,-97.0,-161.0,-242.0,-1552.0,-2124.0,15720.0,-70.0,-6.0,-123.0,1.0,D
331.0,305.0,321.0,325.0,319.0,5664.0,-14736.0,5504.0,-399.0,-15.0,-3.0,-1200.0,-2020.0,15656.0,-155.0,-27.0,-69.0,1.0,D
330.0,305.0,321.0,325.0,325.0,5480.0,-14820.0,5784.0,-289.0,-54.0,22.0,-1120.0,-1724.0,15728.0,-216.0,109.0,-130.0,1.0,D
331.0,304.0,321.0,325.0,319.0,5704.0,-14840.0,5464.0,-269.0,-81.0,-99.0,-1284.0,-2232.0,15660.0,-26.0,60.0,-94.0,1.0,D
331.0,305.0,321.0,325.0,324.0,5648.0,-14872.0,5664.0,-379.0,-88.0,6.0,-1240.0,-2036.0,15428.0,-72.0,119.0,-143.0,1.0,D
330.0,305.0,321.0,325.0,319.0,5576.0,-14840.0,5580.0,-339.0,-5.0,-8.0,-1216.0,-2116.0,15680.0,-110.0,100.0,-161.0,1.0,D
330.0,305.0,321.0,325.0,324.0,5732.0,-15016.0,5344.0,-314.0,-11.0,-112.0,-1296.0,-2196.0,15600.0,75.0,11.0,-115.0,1.0,D
331.0,305.0,321.0,325.0,319.0,5624.0,-14732.0,5656.0,-256.0,-228.0,-94.0,-1500.0,-2052.0,15764.0,-125.0,31.0,-84.0,1.0,D
331.0,305.0,321.0,325.0,323.0,5596.0,-14664.0,5744.0,-247.0,-96.0,-68.0,-1216.0,-2076.0,15680.0,-105.0,14.0,-51.0,1.0,D
331.0,305.0,321.0,325.0,320.0,5728.0,-14932.0,5536.0,-310.0,-110.0,-36.0,-1316.0,-2052.0,15572.0,21.0,-91.0,-155.0,1.0,D
330.0,305.0,321.0,325.0,323.0,5816.0,-14872.0,5792.0,-378.0,13.0,-80.0,-1164.0,-2060.0,15528.0,-139.0,78.0,-121.0,1.0,D
331.0,305.0,321.0,325.0,320.0,5680.0,-14868.0,5688.0,-186.0,-72.0,-45.0,-1092.0,-1772.0,15748.0,-100.0,78.0,-209.0,1.0,D
330.0,305.0,321.0,325.0,322.0,5688.0,-14480.0,5688.0,-348.0,14.0,-48.0,-1248.0,-1868.0,15672.0,-36.0,152.0,-123.0,1.0,D
331.0,305.0,321.0,325.0,321.0,5584.0,-14756.0,5832.0,-377.0,26.0,5.0,-1212.0,-2064.0,15584.0,-177.0,99.0,-159.0,1.0,D
331.0,305.0,321.0,325.0,321.0,5604.0,-14900.0,6176.0,-390.0,-42.0,27.0,-1040.0,-1940.0,15712.0,-65.0,117.0,-159.0,1.0,D
331.0,305.0,321.0,325.0,322.0,5708.0,-14700.0,5588.0,-252.0,-15.0,-19.0,-1320.0,-1716.0,15796.0,-40.0,54.0,-30.0,1.0,D
331.0,305.0,321.0,325.0,321.0,5880.0,-14528.0,5872.0,-456.0,-45.0,-27.0,-1028.0,-2044.0,15580.0,-100.0,124.0,-213.0,1.0,D
331.0,305.0,321.0,325.0,322.0,5936.0,-14708.0,5472.0,-335.0,-36.0,-27.0,-1184.0,-1952.0,15548.0,-123.0,91.0,-171.0,1.0,D
331.0,305.0,321.0,325.0,319.0,5712.0,-14944.0,6048.0,-172.0,-4.0,-22.0,-1008.0,-1804.0,15632.0,-90.0,144.0,-104.0,1.0,D
331.0,305.0,321.0,325.0,323.0,5792.0,-14680.0,5860.0,-415.0,32.0,51.0,-1088.0,-1792.0,15516.0,-70.0,164.0,-168.0,1.0,D
331.0,305.0,321.0,325.0,319.0,5816.0,-14628.0,5760.0,-238.0,-45.0,-39.0,-1064.0,-2008.0,15500.0,-50.0,76.0,-159.0,1.0,D
331.0,305.0,321.0,325.0,324.0,5880.0,-14812.0,5836.0,-445.0,61.0,-34.0,-1132.0,-2184.0,15632.0,22.0,-14.0,-207.0,1.0,D
331.0,305.0,321.0,325.0,319.0,5824.0,-14740.0,5868.0,-313.0,-180.0,-91.0,-984.0,-2120.0,15468.0,-166.0,39.0,72.0,1.0,D
331.0,306.0,321.0,326.0,325.0,5780.0,-14864.0,5796.0,-368.0,66.0,-10.0,-1052.0,-1944.0,15764.0,-181.0,30.0,-153.0,1.0,D
331.0,305.0,321.0,325.0,319.0,6088.0,-14868.0,5620.0,-272.0,-35.0,-65.0,-1072.0,-1936.0,15460.0,-84.0,42.0,-4.0,1.0,D
331.0,305.0,321.0,325.0,324.0,6004.0,-14680.0,5748.0,-368.0,0.0,-112.0,-1016.0,-2104.0,15536.0,-31.0,100.0,-194.0,1.0,D
331.0,306.0,321.0,325.0,319.0,6052.0,-14576.0,5568.0,-508.0,-99.0,-71.0,-1000.0,-2016.0,15496.0,-95.0,115.0,-186.0,1.0,D
331.0,306.0,321.0,325.0,324.0,5912.0,-14636.0,5876.0,-211.0,-144.0,-113.0,-1200.0,-1836.0,15572.0,-122.0,20.0,-100.0,1.0,D
331.0,305.0,321.0,325.0,320.0,5920.0,-14604.0,5968.0,-230.0,-65.0,-123.0,-1292.0,-2016.0,15760.0,-82.0,-31.0,-84.0,1.0,D
331.0,306.0,321.0,325.0,324.0,5812.0,-14644.0,5916.0,-247.0,-202.0,-78.0,-1072.0,-2028.0,15688.0,-143.0,57.0,-76.0,1.0,D
331.0,305.0,321.0,325.0,320.0,5852.0,-14780.0,5988.0,-358.0,-58.0,19.0,-1112.0,-1980.0,15608.0,-71.0,86.0,-160.0,1.0,D
331.0,306.0,321.0,325.0,323.0,5824.0,-14864.0,6000.0,-383.0,18.0,-69.0,-1052.0,-2064.0,15656.0,-120.0,131.0,-173.0,1.0,D
332.0,305.0,321.0,325.0,320.0,5872.0,-14780.0,5964.0,-436.0,-93.0,-98.0,-1272.0,-2012.0,15580.0,-146.0,117.0,-172.0,1.0,D
331.0,305.0,321.0,325.0,322.0,5888.0,-14680.0,5768.0,-501.0,-109.0,-63.0,-1124.0,-1936.0,15508.0,-107.0,101.0,-141.0,1.0,D
332.0,306.0,321.0,325.0,321.0,5852.0,-14836.0,5896.0,-359.0,1.0,-56.0,-1240.0,-2256.0,15644.0,-228.0,60.0,-104.0,1.0,D
331.0,306.0,321.0,325.0,322.0,5848.0,-14660.0,5800.0,-392.0,-149.0,-92.0,-1232.0,-2260.0,15468.0,-78.0,51.0,-13.0,1.0,D
332.0,306.0,321.0,325.0,322.0,5964.0,-14656.0,5600.0,-375.0,-74.0,-95.0,-956.0,-1936.0,15524.0,-147.0,70.0,-178.0,1.0,D
331.0,305.0,321.0,325.0,321.0,5860.0,-14708.0,5912.0,-261.0,-98.0,-14.0,-1236.0,-1972.0,15696.0,-237.0,7.0,-73.0,1.0,D
332.0,306.0,321.0,325.0,322.0,5840.0,-14516.0,5972.0,-274.0,29.0,-32.0,-1116.0,-1912.0,15860.0,-91.0,88.0,-26.0,1.0,D
331.0,305.0,321.0,325.0,320.0,6160.0,-14568.0,5444.0,-450.0,56.0,-202.0,-1040.0,-2044.0,15808.0,31.0,114.0,12.0,1.0,D
332.0,305.0,322.0,325.0,323.0,6020.0,-14512.0,6124.0,-240.0,31.0,60.0,-1072.0,-1904.0,15504.0,-60.0,-43.0,-111.0,1.0,D
332.0,305.0,321.0,325.0,319.0,6196.0,-14544.0,5736.0,-368.0,41.0,-14.0,-1024.0,-1896.0,15516.0,-121.0,107.0,-182.0,1.0,D
332.0,306.0,322.0,325.0,324.0,6164.0,-14920.0,5368.0,-555.0,-43.0,-45.0,-680.0,-1700.0,15396.0,-50.0,73.0,-81.0,1.0,D
332.0,306.0,321.0,325.0,319.0,5928.0,-14612.0,5872.0,-487.0,23.0,58.0,-720.0,-2136.0,15588.0,-186.0,155.0,96.0,1.0,D
332.0,306.0,322.0,325.0,325.0,5976.0,-14832.0,5668.0,-259.0,35.0,-55.0,-712.0,-2072.0,15736.0,79.0,-1.0,-56.0,1.0,D
332.0,305.0,321.0,325.0,319.0,5788.0,-14880.0,5948.0,-421.0,-116.0,-117.0,-996.0,-1856.0,15568.0,-151.0,156.0,-138.0,1.0,D
332.0,306.0,322.0,325.0,325.0,5984.0,-14356.0,6000.0,-249.0,215.0,27.0,-1096.0,-1856.0,15932.0,-117.0,117.0,-220.0,1.0,D
332.0,305.0,322.0,325.0,320.0,6196.0,-14724.0,5504.0,-445.0,-135.0,49.0,-968.0,-1732.0,15600.0,43.0,174.0,16.0,1.0,D
332.0,306.0,322.0,326.0,324.0,6024.0,-14540.0,5852.0,-381.0,97.0,34.0,-992.0,-2068.0,15664.0,-39.0,179.0,-246.0,1.0,D
332.0,306.0,321.0,325.0,320.0,5752.0,-15180.0,6640.0,-368.0,-48.0,210.0,-1132.0,-1848.0,15768.0,-270.0,240.0,-142.0,1.0,D
332.0,306.0,322.0,325.0,324.0,6020.0,-14528.0,5988.0,-369.0,-58.0,-72.0,-1116.0,-2004.0,15544.0,-120.0,68.0,-72.0,1.0,D
332.0,305.0,322.0,326.0,320.0,5832.0,-14332.0,6028.0,-203.0,102.0,-69.0,-940.0,-1708.0,15600.0,-3.0,64.0,-152.0,1.0,D
332.0,306.0,322.0,325.0,323.0,6092.0,-14484.0,5584.0,-466.0,118.0,-28.0,-1044.0,-1548.0,15556.0,-117.0,154.0,-122.0,1.0,D
332.0,306.0,322.0,326.0,321.0,5856.0,-14484.0,6184.0,-475.0,-52.0,235.0,-1256.0,-2104.0,15516.0,-349.0,10.0,207.0,1.0,D
332.0,306.0,322.0,326.0,323.0,5808.0,-14868.0,5896.0,-500.0,-84.0,107.0,-1200.0,-2044.0,15576.0,-345.0,-100.0,-48.0,1.0,D
332.0,306.0,322.0,326.0,321.0,5868.0,-14756.0,5744.0,-441.0,-182.0,67.0,-1136.0,-2396.0,15560.0,-97.0,81.0,-222.0,1.0,D
332.0,305.0,322.0,326.0,322.0,5868.0,-14488.0,5976.0,-404.0,-62.0,-131.0,-1080.0,-2004.0,15632.0,-102.0,171.0,-1.0,1.0,D
332.0,306.0,322.0,326.0,322.0,5864.0,-14692.0,5736.0,-325.0,-170.0,-34.0,-840.0,-1984.0,15492.0,7.0,133.0,-143.0,1.0,D
332.0,305.0,322.0,326.0,322.0,5892.0,-14816.0,5828.0,-510.0,31.0,26.0,-1108.0,-2112.0,15472.0,-6.0,184.0,-68.0,1.0,D
332.0,306.0,322.0,326.0,323.0,6056.0,-14792.0,5796.0,-340.0,-1.0,60.0,-1364.0,-1968.0,15900.0,-237.0,187.0,9.0,1.0,D
332.0,306.0,322.0,326.0,321.0,5880.0,-14836.0,5712.0,-453.0,-89.0,-34.0,-1296.0,-2424.0,15452.0,-163.0,3.0,-140.0,1.0,D
332.0,306.0,322.0,326.0,323.0,5976.0,-14828.0,5504.0,-275.0,1.0,-116.0,-1168.0,-1916.0,15428.0,-76.0,-16.0,7.0,1.0,D
332.0,306.0,322.0,326.0,320.0,5664.0,-14808.0,6000.0,-247.0,-80.0,-44.0,-1100.0,-2004.0,15572.0,-60.0,76.0,-134.0,1.0,D
332.0,306.0,322.0,326.0,323.0,5864.0,-14864.0,5608.0,-360.0,73.0,-85.0,-1380.0,-2532.0,15544.0,-126.0,32.0,-87.0,1.0,D
332.0,306.0,322.0,326.0,319.0,5896.0,-14668.0,5668.0,-376.0,-198.0,-30.0,-976.0,-1828.0,15412.0,-164.0,133.0,13.0,1.0,D
332.0,306.0,322.0,326.0,325.0,6052.0,-14508.0,5584.0,-346.0,58.0,-69.0,-1184.0,-2000.0,15576.0,-123.0,135.0,-51.0,1.0,D
332.0,306.0,322.0,326.0,319.0,5844.0,-14644.0,5636.0,-312.0,-81.0,17.0,-1176.0,-2212.0,15744.0,-161.0,156.0,-73.0,1.0,D
332.0,307.0,323.0,326.0,326.0,5836.0,-14580.0,5672.0,-505.0,-121.0,43.0,-1064.0,-1912.0,15504.0,58.0,92.0,-172.0,1.0,D
332.0,306.0,322.0,326.0,320.0,5896.0,-14748.0,5688.0,-496.0,51.0,-120.0,-1204.0,-2208.0,15428.0,-222.0,205.0,-203.0,1.0,D
332.0,306.0,323.0,326.0,325.0,5900.0,-14816.0,5648.0,-374.0,-15.0,-74.0,-1084.0,-2168.0,15564.0,-28.0,54.0,6.0,1.0,D
